	剧本号	约会类型(1主线2日常4特殊5外传）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	添加标记	删除标记	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物路径2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2	外传结局	解锁结局	事件结算内容	外传结算内容（初次达成）	外传结算内容（多次达成）
110901012	123901001	5	{}		100	1	「诶……你是怎么——」		{}			{}	{}				110901013				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901013	123901001	5	{}		100		房间门哐当地一下关上了……我只好抓紧时间起床洗漱。		{}			{}	{}				110901014				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901014	123901001	5	{}		100	五河琴里	「今天有什么安排吗？」		{}			{}	{}				110901015				1								2	{}	1.5										{}											{}							scene/bg/bg_keting.png	2		1		{}																	{}	{}													{}	{}	{}
110901015	123901001	5	{}		100		琴里手里拿着杂志，一边享用着咖啡，一边向我询问道。		{}			{}	{}				110901016				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901016	123901001	5	{}		100	1	「待会儿要去打工。」		{}			{}	{}				110901017				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901017	123901001	5	{}		100		考虑到资金不是很充足，昨天已经向同学询问了有没有临时的打工工作。		{}			{}	{}				110901018				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901018	123901001	5	{}		100	五河琴里	「很有干劲嘛。已经找到工作了吗？」		{}			{}	{}				110901019				1			id_pose_1		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901019	123901001	5	{}		100	1	「嗯，找到了。」		{}			{}	{}				110901020				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901020	123901001	5	{}		100	五河琴里	「是嘛，哥哥干得还不错嘛，那就好好加油呗，看好你哦。」		{}			{}	{}				110901021				1								2	{}	1.5										{}											{}										1		{}			sound/role/qinli/KOTORI_S_24.mp3														{}	{}													{}	{}	{}
110901021	123901001	5	{}		100	1	「噢！谢谢，有妹妹的鼓励，现在充满了动力！」		{}			{}	{}				110901022				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901022	123901001	5	{}		100	五河琴里	「笨蛋，吵、吵死了……有这种动力就花在十香的生日上啊。」		{}			{}	{}				110901023				1			id_pose_1		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901023	123901001	5	{}		100		琴里拿起杂志挡住脸，快速地喝完了咖啡。		{}			{}	{}				110901024				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901024	123901001	5	{}		100	1	「嗯，那我先出门了，拜拜，琴里。」		{}			{}	{}				110901025				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110901025	123901001	5	{}		100	五河琴里	「嗯，路上小心。」		{}			{}	{}								1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
110902001	123902001	5	{}		100		「无」第2天，城市1，支线1		{}			{}	{}				110902002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
110902002	123902001	5	{}		100		「无」第2天，城市1，支线1（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
110903001	123903001	5	{}		100		「无」第2天，城市1，支线2		{}			{}	{}				110903002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
110903002	123903001	5	{}		100		「无」第2天，城市1，支线2（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
110904001	123904001	5	{}		100		「无」第2天，城市1，支线3		{}			{}	{}				110904002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
110904002	123904001	5	{}		100		「无」第2天，城市1，支线3（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
110905001	123905001	5	{}		100		「无」第2天，城市1，支线4		{}			{}	{}				110905002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
110905002	123905001	5	{}		100		「无」第2天，城市1，支线4（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
110906001	123906001	5	{}		100		「无」第2天，城市1，支线5		{}			{}	{}				110906002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
110906002	123906001	5	{}		100		「无」第2天，城市1，支线5（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
110907001	123907001	5	{}		100		「无」第2天，城市1，支线6		{}			{}	{}				110907002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
110907002	123907001	5	{}		100		「无」第2天，城市1，支线6（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111001001	124001001	5	{}		100		从打工的地方出来过后，我来到附近公园的长椅上休息。		{}			{}	{}				111001002													{}											{}											{}							scene/bg/bg_gongyuan.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111001002	124001001	5	{}		100	1	「终于搞定了，真累啊。不过打完工过后还真是充实呢。」		{}			{}	{}				111001003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111001003	124001001	5	{}		100		如果没有约会的时候，我当然会选择在床上度过一上午。		{}			{}	{}				111001004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111001004	124001001	5	{}		100	1	「接下来，去买点饮料吧。」		{}			{}	{}				111001005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111001005	124001001	5	{}		100		我正打算从长椅上站起来，一瓶饮料递到了我的面前。		{}			{}	{}				111001006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111001006	124001001	5	{}		100	鸢一折纸	「请用。」		{}			{}	{}				111001007				10204			id_pose_4		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001007	124001001	5	{}		100	1	「哦……谢谢……咦！？折、折纸！？……呃，上午好？」		{}			{}	{}				111001008				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001008	124001001	5	{}		100		折纸从身后的草丛跳出来，面无表情地坐在了我的旁边。身上还沾着几片树叶。		{}			{}	{}				111001009				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001009	124001001	5	{}		100	鸢一折纸	「上午好，%s。」		{}			{}	{}				111001010				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001010	124001001	5	{}		100	1	「你、你怎么会在这里？」		{}			{}	{}				111001011				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001011	124001001	5	{}		100	鸢一折纸	「碰巧路过。」		{}			{}	{}				111001012				1			id_pose_5		id_look_3			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001012	124001001	5	{}		100	1	「哦……碰巧吗？碰巧啊。碰巧才怪呢！」		{}			{}	{}				111001013				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001013	124001001	5	{}		100	鸢一折纸	「说起来你应该赶紧补充水分。」		{}			{}	{}				111001014				1			id_pose_4		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001014	124001001	5	{}		100	1	「哦……哦……谢谢。」		{}			{}	{}				111001015				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001015	124001001	5	{}		100		我才注意到折纸一直把饮料举在我的面前。		{}			{}	{}				111001016				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001016	124001001	5	{}		100		我只好接过饮料，拧开瓶盖，一口气把饮料喝完了。		{}			{}	{}				111001017				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001017	124001001	5	{}		100	鸢一折纸	「把瓶子给我吧。」		{}			{}	{}				111001018				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001018	124001001	5	{}		100	1	「哦。」		{}			{}	{}				111001019				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001019	124001001	5	{}		100		折纸拿过空瓶，收在了挎包里……折纸该不会拿这个瓶子去做奇怪的事情吧……		{}			{}	{}				111001020				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001020	124001001	5	{}		100	鸢一折纸	「你周末出来打——周末来这里，很少见。」		{}			{}	{}				111001021				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001021	124001001	5	{}		100	1	「哦，哦……在为十香的生日聚会做准备。」		{}			{}	{}				111001022				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001022	124001001	5	{}		100	鸢一折纸	「夜刀神吗。精灵的诞生明明是灾难，为何还要庆祝。」		{}			{}	{}				111001023				1			id_pose_4		id_look_1			2	{}	1.5										{}											{}										1		{}			sound/role/zhezhi/ORIGAMI_09.mp3														{}	{}													{}	{}	{}
111001023	124001001	5	{}		100		折纸的表情毫无变化。		{}			{}	{}				111001024				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001024	124001001	5	{}		100	1	「不是的……折纸……」		{}			{}	{}				111001025				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001025	124001001	5	{}		100		虽然又触及到了折纸不愿提及的话题，但我还是必须要说出来。		{}			{}	{}				111001026				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001026	124001001	5	{}		100	1	「十香她……不记得自己有庆祝过生日，所以……」		{}			{}	{}				111001027				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001027	124001001	5	{}		100	鸢一折纸	「生日而已……」		{}			{}	{}				111001028				1			id_pose_5		id_look_3			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001028	124001001	5	{}		100	1	「拜托了，折纸，我希望能给十香一个美好的回忆。」		{}			{}	{}				111001029				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001029	124001001	5	{}		100	鸢一折纸	「……」		{}			{}	{}				111001030				1			id_pose_5		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001030	124001001	5	{}		100		折纸终于沉默了。		{}			{}	{}				111001031				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001031	124001001	5	{}		100	1	「抱歉……这次无论如何……如果折纸能一起来庆祝十香的生日的话就更好了。」		{}			{}	{}				111001032				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001032	124001001	5	{}		100	鸢一折纸	「……我会考虑的。」		{}			{}	{}				111001033				1			id_pose_4		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111001033	124001001	5	{}		100		折纸留下了这句话，转身离开了。		{}			{}	{}								1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111002001	124002001	5	{}		100	1	「欢迎光临，请选购您的商品。」		{}			{}	{}				111002002													{}											{}											{}							scene/bg/bg_chaoshi.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111002002	124002001	5	{}		100		我身穿饮品店的店服，正在大声招徕顾客。		{}			{}	{}				111002003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002003	124002001	5	{}		100		但是尽管我如此卖力，还是没什么顾客来。		{}			{}	{}				111002004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002004	124002001	5	{}		100	水果店店长	「小伙子不要向工作日认输！要更有干劲一点！」		{}			{}	{}				111002005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002005	124002001	5	{}		100		店长站在我身后，对我发出了鼓励。		{}			{}	{}				111002006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002006	124002001	5	{}		100	1	「是是是！欢迎来到饮品店！」		{}			{}	{}				111002007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002007	124002001	5	{}		100		我的声音抬高了八倍，比起平常说话要费力很多。		{}			{}	{}				111002008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002008	124002001	5	{}		100		但是尽管如此，还是没有客人来。		{}			{}	{}				111002009													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002009	124002001	5	{}		100	1	「真是的……生意好得等到午休了吧。」		{}			{}	{}				111002010													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111002010	124002001	5	{}		100		在半小时的声嘶力竭中，并没有顾客前来。		{}			{}	{}					101												{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003001	124003001	5	{}		100	水果店店长	「唉，休息一下吧。」		{}			{}	{}				111003002													{}											{}											{}							scene/bg/bg_chaoshi.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111003002	124003001	5	{}		100		正当我准备继续嘶吼时，店长阻止了我的行为。		{}			{}	{}				111003003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003003	124003001	5	{}		100		他递给了我一杯果汁，然后自己也端起了杯子		{}			{}	{}				111003004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003004	124003001	5	{}		100	水果店店长	「你很努力啊，是我太苛刻了。」		{}			{}	{}				111003005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003005	124003001	5	{}		100		他摇摇头，对我露出了笑容。		{}			{}	{}				111003006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003006	124003001	5	{}		100	1	「非常感谢您的指导！」		{}			{}	{}				111003007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003007	124003001	5	{}		100		我不敢怠慢，更不敢接他的话。		{}			{}	{}				111003008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003008	124003001	5	{}		100	水果店店长	「我有事出去一下，这里就拜托你了。」		{}			{}	{}				111003009													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003009	124003001	5	{}		100	水果店店长	「如果不嫌弃，下班可以把它拿走。」		{}			{}	{}				111003010													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111003010	124003001	5	{}		100		店长指了指角落里，包装好的一大袋新鲜水果。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{"items":{542015:1},"sign":[542015],"quality":{101101:10}}	{}	{}
111004001	124004001	5	{}		100	1	「这是最新的面包！」		{}			{}	{}				111004002													{}											{}											{}							scene/bg/bg_mianbaodian.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111004002	124004001	5	{}		100		我打开了烤炉，把香气四溢的面包一个个夹了出来。		{}			{}	{}				111004003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004003	124004001	5	{}		100	面包店店长	「喔，干得很不错啊，你以前做过很多面包吗？」		{}			{}	{}				111004004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004004	124004001	5	{}		100		尽管我声明自己会做面包，但是店长还是露出了惊讶的表情。		{}			{}	{}				111004005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004005	124004001	5	{}		100	1	「也没有很多啦……」		{}			{}	{}				111004006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004006	124004001	5	{}		100		我挠了挠头，心里还是美滋滋的。		{}			{}	{}				111004007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004007	124004001	5	{}		100	面包店店长	「有没有兴趣来店里做正式员工？」		{}			{}	{}				111004008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004008	124004001	5	{}		100		店长尝了一口，然后满脸笑容地跟我说道。		{}			{}	{}				111004009													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004009	124004001	5	{}		100	1	「谢谢您……不过这次只是因为一时捉襟见肘，所以……」		{}			{}	{}				111004010													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111004010	124004001	5	{}		100		我连忙拒绝了店长。		{}			{}	{}					102												{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005001	124005001	5	{}		100	面包店店长	「啊……那真是太遗憾了。今天的面包差不多了，来跟我做蛋糕吧。」		{}			{}	{}				111005002													{}											{}											{}							scene/bg/bg_mianbaodian.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111005002	124005001	5	{}		100		店长遗憾地摇了摇头，但也没有太垂头丧气。		{}			{}	{}				111005003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005003	124005001	5	{}		100	1	「……这是我订的蛋糕。」		{}			{}	{}				111005004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005004	124005001	5	{}		100		看着已经成形一半的蛋糕，我露出惊讶的面色。		{}			{}	{}				111005005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005005	124005001	5	{}		100	面包店店长	「哎呀，居然是你订的蛋糕吗？你的蛋糕兑换券呢？」		{}			{}	{}				111005006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005006	124005001	5	{}		100		店长拿走了我拿出的蛋糕兑换券，然后递给了我另一张灰色的。		{}			{}	{}				111005007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005007	124005001	5	{}		100	1	「店长，您这是……」		{}			{}	{}				111005008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005008	124005001	5	{}		100		新的蛋糕兑换券上，赫然写着2500円。		{}			{}	{}				111005009													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005009	124005001	5	{}		100	面包店店长	「相逢即是缘分，这个就当我欣赏人才的小礼物了，以后没有工作，可以再来找我。」		{}			{}	{}				111005010													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111005010	124005001	5	{}		100		她示意我收下，然后继续蛋糕的制作。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}					{"items":{542017:1}}	{"items":{542018:1},"sign":[542018],"quality":{101101:10}}							{}	{}	{}
111006001	124006001	5	{}		100	餐厅老板	「你就是昨天说要来打工的小伙吗？」		{}			{}	{}				111006002													{}											{}											{}							scene/bg/bg_xicanting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111006002	124006001	5	{}		100		餐厅老板用粗犷的声音说道。		{}			{}	{}				111006003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006003	124006001	5	{}		100	1	「是、是……」		{}			{}	{}				111006004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006004	124006001	5	{}		100	餐厅老板	「看你这小身板，像个妹子一样，一定是没好好吃饭吧。」		{}			{}	{}				111006005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006005	124006001	5	{}		100	餐厅老板	「来，先把早饭吃了，再开始干活吧！」		{}			{}	{}				111006006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006006	124006001	5	{}		100		老板端上来一盘非常丰盛的西式早餐，三明治竟然有五层吐司。		{}			{}	{}				111006007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006007	124006001	5	{}		100		餐厅老板拍着我的肩膀催促道——		{}			{}	{}				111006008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006008	124006001	5	{}		100	餐厅老板	「快吃吧，吃完了好干活，哈哈哈！」		{}			{}	{}				111006009													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006009	124006001	5	{}		100		开店准备终于忙完了。		{}			{}	{}				111006010													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006010	124006001	5	{}		100		我把在最后一张餐桌上铺上洁白的桌布。		{}			{}	{}				111006011													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006011	124006001	5	{}		100	餐厅老板	「好叻，大家来站好，准备——3，2，1，开店！」		{}			{}	{}				111006012													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111006012	124006001	5	{}		100	众人	「欢迎光临！」		{}			{}	{}					103												{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007001	124007001	5	{}		100		早上的高峰期已经结束了，最后一名客人离开餐厅后，我关上了店门。		{}			{}	{}				111007002													{}											{}											{}							scene/bg/bg_xicanting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111007002	124007001	5	{}		100	餐厅老板	「哟，小伙，不错嘛。没想到你这小姑娘一样的身板也蛮能干的」		{}			{}	{}				111007003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007003	124007001	5	{}		100	1	「啊哈哈……您过奖了。」		{}			{}	{}				111007004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007004	124007001	5	{}		100	餐厅老板	「听你说之后还有事情要忙吧？哎，真想让你多给店里帮帮忙啊。」		{}			{}	{}				111007005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007005	124007001	5	{}		100	餐厅老板	「这些食材你拿回去吧，就当做我的谢礼了！」		{}			{}	{}				111007006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007006	124007001	5	{}		100	1	「真的可以收下吗？」		{}			{}	{}				111007007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007007	124007001	5	{}		100	餐厅老板	「你尽管拿着。行了行了，赶紧去和你的女朋友约会去吧！」		{}			{}	{}				111007008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111007008	124007001	5	{}		100		我想老板表示谢意后，离开了餐厅。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{"items":{542016:1},"sign":[542016],"quality":{101101:10}}	{}	{}
111101001	124101001	5	{}		100	1	「我回来了。」		{}			{}	{}				111101002													{}											{}											{}							scene/bg/bg_keting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111101002	124101001	5	{}		100	五河琴里	「回来了啊。哈欠——」		{}			{}	{}				111101003				10504			id_pose_1		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101003	124101001	5	{}		100	1	「怎么了，一副很困的样子？」		{}			{}	{}				111101004				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101004	124101001	5	{}		100	五河琴里	「没什么，昨天熬夜太厉害了。」		{}			{}	{}				111101005				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101005	124101001	5	{}		100	1	「要多多休息啊，你还在发育期所以——嘎啊，好痛！」		{}			{}	{}				111101006				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101006	124101001	5	{}		100		右脚小拇指被琴里狠狠地踩了一脚。我痛得抱起右脚在原地单脚跳。		{}			{}	{}				111101007				1			id_pose_1		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101007	124101001	5	{}		100	五河琴里	「吵、吵死了！发育期什么的，以后还长得很呢！哼、哼——！」		{}			{}	{}				111101008				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101008	124101001	5	{}		100		琴里叉着腰，脸鼓得像个包子。		{}			{}	{}				111101009				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101009	124101001	5	{}		100	1	「呃、呃……对不起。」		{}			{}	{}				111101010				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101010	124101001	5	{}		100	五河琴里	「比起道歉，不如做点实际的事情。」		{}			{}	{}				111101011				1			id_pose_1		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101011	124101001	5	{}		100	1	「噢！我可爱的妹妹哟，有什么要求尽管说给哥哥听吧！」		{}			{}	{}				111101012				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101012	124101001	5	{}		100	五河琴里	「今天我没有时间了，你帮我去给十香买个礼物吧。1000円够不够？」		{}			{}	{}				111101101-111101201				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101101	124101001	5	{}		100	1	「足够了。」		{}			{}	{}				111101102				1			id_pose_1		id_look_5			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101102	124101001	5	{}		100	1	「没问题，买一束花没问题吧？」		{}			{}	{}				111101103				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101103	124101001	5	{}		100	五河琴里	「那就交给你啦，可别让我失望哦。」		{}			{}	{}					111			1			id_pose_1		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}													{"items":{542001:1000},"quality":{101101:10}}	{}	{}
111101201	124101001	5	{}		100	1	「可能不够吧。」		{}			{}	{}				111101202				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101202	124101001	5	{}		100	1	「有什么想送的礼物吗？」		{}			{}	{}				111101203				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101203	124101001	5	{}		100	五河琴里	「饰品……之类的？」		{}			{}	{}				111101204				1			id_pose_1		id_look_5			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101204	124101001	5	{}		100	1	「那有可能不是太够……」		{}			{}	{}				111101205				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111101205	124101001	5	{}		100	五河琴里	「嗯，明白了，2000円。如果不够的话，就只能借助哥哥的智慧了。」		{}			{}	{}				111101206				1			id_pose_1		id_look_4			2	{}	1.5										{}											{}										1		{}			sound/role/qinli/KOTORI_S_24.mp3														{}	{}													{}	{}	{}
111101206	124101001	5	{}		100	1	「好，交给我吧！」		{}			{}	{}					112			1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{"items":{542001:2000},"quality":{101101:10}}	{}	{}
111102001	124102001	5	{}		100	1	「我回来了。」		{}			{}	{}				111102002				10504			id_pose_1		id_look_11			2	{}	1.5										{}											{}							scene/bg/bg_keting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111102002	124102001	5	{}		100	五河琴里	「回来了啊。哈欠——」		{}			{}	{}				111102003				1			id_pose_1		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111102003	124102001	5	{}		100	1	「怎么了，一副很困的样子？」		{}			{}	{}				111102004				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
