	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
66303209	2102003	2	{}		100		正当一边思考一边愣在门口时，脚下的地板发出了液压杆的异响。	1	{}			{}	{}				1066303210											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
1066303210	2102003		{}					1	{}			{}	{}				66303210											{}											{}											{}							scene/bg/bg_black.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
66303210	2102003	2	{}		100		没等我反应过来，伴随着一声机械的咔嚓声，我失去了重心，身体向前飞了出去。	1	{}			{}	{}				66303211											{}											{}											{}										1		{}	sound/bgm/date_005.mp3																{}	{}					{}	{}		{}		
66303211	2102003	2	{}		100	1	「呜哇——！」	1	{}			{}	{}				66303212											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303212	2102003	2	{}		100		我下意识地用双手挡在前方，准备抵挡撞在房门上的冲击。	1	{}			{}	{}				66303213											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303213	2102003	2	{}		100		但这仅仅是第一个陷阱……	1	{}			{}	{}				66303214											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303214	2102003	2	{}		100		两只机械臂从门框里伸出来，抓住我的腰部，快速地将我“运送”到房间内。	1	{}			{}	{}				66303215											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303215	2102003	2	{}		100		一路上还从房间的天花板、墙壁上伸出其他的机械臂，	1	{}			{}	{}				66303216											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303216	2102003	2	{}		100		将我的手脚都五花大绑起来，\n完全不容挣扎的余地。	1	{}			{}	{}				66303217											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303217	2102003	2	{}		100		最后——	1	{}			{}	{}				66303218											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303218	2102003	2	{}		100		「噗通。」	1	{}			{}	{}				1066303219											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
1066303219	2102003		{}					1	{}			{}	{}				66303219											{}											{}											{}							scene/bg/bg_zhezhijia.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
66303219	2102003	2	{}		100		被丢在了软软的床垫上，动弹不得。甚至没办法扭头观察四周。	1	{}			{}	{}				66303220											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303220	2102003	2	{}		100		但是这个房间我认得。	1	{}			{}	{}				66303221											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303221	2102003	2	{}		100		因为床头摆着一个枕头，上面绣着「没问题」这几个字。	1	{}			{}	{}				66303222											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303222	2102003	2	{}		100		是曾经拿到四糸奈的房间，也就是，折纸的房间。	1	{}			{}	{}				66303223											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303223	2102003	2	{}		100		当我还在试图理解当前的状况的时候，一股甜香的气息扑面而来。	1	{}			{}	{}				1066303224											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
1066303224	2102003		{}					1	{}			{}	{}				66303224											{}											{}											{}							scene/bg/bg_black.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
66303224	2102003	2	{}		100		随之而来的，是一片黑暗。以及在黑暗中模糊的低语。	1	{}			{}	{}				66303225											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303225	2102003	2	{}		100	？？？	「 %s ，不会让你逃跑的。」	1	{}			{}	{}						10204			id_pose_3		id_look_4			2	{}	1.4										{}											{}										1		{}			sound/role/zhezhi/ORIGAMI_12.mp3														{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				4	{}	{}		{}		
66303101	2102003	2	{}		100	1	「去人多的地方。」	1	{}			{}	{}				66303102	1										{}											{}											{}							scene/bg/bg_senlin.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
66303102	2102003	2	{}		100		只要混进人群，断开所有的通讯方式，折纸肯定就没办法找到我了。	1	{}			{}	{}				1066303103											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
1066303103	2102003		{}					1	{}			{}	{}				66303103											{}											{}											{}							scene/bg/bg_chezhan.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
66303103	2102003	2	{}		100		很快，我来到了附近最繁华的地带——车站前的购物中心。	1	{}			{}	{}				66303104											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303104	2102003	2	{}		100		涌动的人潮很快就淹没了我的身影，我只需要在这里待上——	1	{}			{}	{}				66303105											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303105	2102003	2	{}		100	鸢一折纸	「 %s 。」	1	{}			{}	{}				66303106		10204			id_pose_3		id_look_1			2	{}	1.4										{}											{}										1.2		{}			sound/role/zhezhi/ORIGAMI_02.mp3														{}	{}					{}	{}		{}		
66303106	2102003	2	{}		100	1	「噫！」	1	{}			{}	{}				66303107		1			id_pose_3		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303107	2102003	2	{}		100		毫无征兆地，折纸出现在了我的眼前。	1	{}			{}	{}				66303108		1			id_pose_4					2	{}	1.4										{}											{}										1		{}	sound/bgm/date_003.mp3																{}	{}					{}	{}		{}		
66303108	2102003	2	{}		100	1	「为什么——！」	1	{}			{}	{}				66303109		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303109	2102003	2	{}		100	鸢一折纸	「刚才路过的便利店都没有 %s 喜欢的饮品，所以判断 %s 到这里来了。」	1	{}			{}	{}				66303110		1			id_pose_4		id_look_3			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303110	2102003	2	{}		100		折纸手里拿着一瓶宝矿力，递到了我的面前。	1	{}			{}	{}				66303111		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303111	2102003	2	{}		100	1	「呃……谢谢……」	1	{}			{}	{}				66303112		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303112	2102003	2	{}		100	鸢一折纸	「不用谢。」	1	{}			{}	{}				66303113		1			id_pose_5		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303113	2102003	2	{}		100		我颤抖接过折纸手中的饮品。	1	{}			{}	{}				66303114		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303114	2102003	2	{}		100		从背后冒出的冷汗让我损失了更多的水分。	1	{}			{}	{}				66303115		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303115	2102003	2	{}		100	鸢一折纸	「回到约会吧。」	1	{}			{}	{}				66303116		1			id_pose_4		id_look_3			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303116	2102003	2	{}		100		折纸用不带感情的声音，对逃犯如是说道。	1	{}			{}	{}				66303117		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66303117	2102003	2	{}		100	1	「好……那，走、走吧？」	1	{}			{}	{}				66400001		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301501	2102003	2	{}		100	1	「迷之沉默。」	1	{}			{}	{}				66301502	1	10204			id_pose_4		id_look_4			2	{}	1.4										{}											{}							scene/bg/bg_senlin.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
66301502	2102003	2	{}		100	鸢一折纸	「有什么想说的吗？」	1	{}			{}	{}				66301201-66301301	5	1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301201	2102003	2	{}		100	1	「今天天气不错呢，公园也许有很多人。」	1	{}			{}	{}				66301202	1	10204			id_pose_5		id_look_2			2	{}	1.4										{}											{}							scene/bg/bg_senlin.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
66301202	2102003	2	{}		100	1	「有可能会有小朋友的。」	1	{}			{}	{}				66301203		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301203	2102003	2	{}		100	鸢一折纸	「嘁。」	1	{}			{}	{}				66301204		1			id_pose_4		id_look_3			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301204	2102003	2	{}		100		折纸虽然转过头背对着我，但刚才绝对听到折纸咋舌的声音。	1	{}			{}	{}				66301205		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301205	2102003	2	{}		100	1	「那、那个……折纸同学？」	1	{}			{}	{}				66301206		1			id_pose_4		id_look_1			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301206	2102003	2	{}		100	鸢一折纸	「没问题，如果被目击到了，我会肃清他们的。」	1	{}			{}	{}				66301207		1								2	{}	1.4										{}											{}										1		{}			sound/role/zhezhi/ORIGAMI_AST_12.mp3														{}	{}					{}	{}		{}		
66301207	2102003	2	{}		100	1	「你想做什么！？」	1	{}			{}	{}				66301208		1			id_pose_5					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301208	2102003	2	{}		100		为了这里的治安和未来，我必须挺身而出……	1	{}			{}	{}				66301209		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301209	2102003	2	{}		100	1	「那、那啥，折纸，约会不一定要那么“激烈”，做一些简单的事情也不错嘛。」	1	{}			{}	{}				66301210		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301210	2102003	2	{}		100	鸢一折纸	「明白了。如果 %s 喜欢那种的话。」	1	{}			{}	{}				66301211		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301211	2102003	2	{}		100		折纸盯着我，说出了这样的话。	1	{}			{}	{}				66301212		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301212	2102003	2	{}		100		应、应该是安全过关了吧……	1	{}			{}	{}				66400001		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301301	2102003	2	{}		100	1	「我是不会做那种事情的。」	1	{}			{}	{}				66301302	1	10204			id_pose_5		id_look_4			2	{}	1.4										{}											{}							scene/bg/bg_senlin.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
66301302	2102003	2	{}		100	1	「折纸是个女孩子，我是不会对女孩子做出这种事的！」	1	{}			{}	{}				66301303		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301303	2102003	2	{}		100		我尽量把“约会”的概念往正确的方向纠正。	1	{}			{}	{}				66301304		1			id_pose_5		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301304	2102003	2	{}		100	鸢一折纸	「如果不是女孩子，而是女性的话就可以？」	1	{}			{}	{}				66301305		1			id_pose_4					2	{}	1.4										{}											{}										1		{}			sound/role/zhezhi/ORIGAMI_14.mp3														{}	{}					{}	{}		{}		
66301305	2102003	2	{}		100	1	「诶？」	1	{}			{}	{}				66301306		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301306	2102003	2	{}		100	鸢一折纸	「比如像村雨小姐那样的女性。」	1	{}			{}	{}				66301307		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301307	2102003	2	{}		100	1	「不不，你想错了！而且我对令音小姐绝对没有那种想法！」	1	{}			{}	{}				66301308		1			id_pose_4		id_look_1			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301308	2102003	2	{}		100		折纸的思考回路完全出乎我的意料。我只能极力辩解道。	1	{}			{}	{}				66301309		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301309	2102003	2	{}		100	1	「我只是，觉得今天的约会“普通”一点就好。」	1	{}			{}	{}				66301310		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301310	2102003	2	{}		100	鸢一折纸	「……了解。」	1	{}			{}	{}				66301311		1			id_pose_5		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301311	2102003	2	{}		100		虽然没有被完全说服，不过折纸还是同意了我的说法。	1	{}			{}	{}				66400001		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301101	2102003	2	{}		100	1	「如你所愿，我们现在就开始吧！」	1	{}			{}	{}				66301102	1	10204			id_pose_5		id_look_2			2	{}	1.4										{}											{}							scene/bg/bg_senlin.png			1	-1	{}																	{}	{}					{}	{}		{}		
66301102	2102003	2	{}		100		既然折纸想这么做的话，而且还是这么诱人的提议，根本没有必要拒绝。	1	{}			{}	{}				66301103		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301103	2102003	2	{}		100	鸢一折纸	「嗯，我很怀念我的父亲……」	1	{}			{}	{}				66301104		1			id_pose_4		id_look_3			2	{}	1.4										{}											{}										1		{}	sound/bgm/date_005.mp3																{}	{}					{}	{}		{}		
66301104	2102003	2	{}		100	1	「诶？父亲吗？也就是说折纸现在是我的女儿？那不是再好不过了吗？」	1	{}			{}	{}				66301105		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301105	2102003	2	{}		100	1	「折纸酱，现在我就是你的爸爸了！有什么愿望，爸爸都会帮你实现的！」	1	{}			{}	{}				66301106		1			id_pose_3		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301106	2102003	2	{}		100	鸢一折纸	「肩车。」	1	{}			{}	{}				66301107		1			id_pose_3		id_look_1			2	{}	1.4										{}											{}										1		{}			sound/role/zhezhi/ORIGAMI_17.mp3														{}	{}					{}	{}		{}		
66301107	2102003	2	{}		100	1	「哦！一来就是很高难度的玩法呢！来吧，折纸酱！」	1	{}			{}	{}				66301108		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301108	2102003	2	{}		100		我毫不迟疑地转过身，蹲了下来。	1	{}			{}	{}				66301109											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301109	2102003	2	{}		100		折纸也毫不犹豫地跨上我的脖子，骑在了我的肩膀上。	1	{}			{}	{}				66301110											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301110	2102003	2	{}		100		然后给我戴上了眼罩？	1	{}			{}	{}				66301111											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301111	2102003	2	{}		100	1	「哈哈哈，折纸酱真是调皮呢，完全看不到前面了哦？」	1	{}			{}	{}				66301112											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301112	2102003	2	{}		100	鸢一折纸	「没问题，爸爸，按照我说的往前走就可以了，向右边转一点。」	1	{}			{}	{}				66301113											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301113	2102003	2	{}		100	1	「好的，女儿的专属座驾，出发咯！」	1	{}			{}	{}				66301114											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301114	2102003	2	{}		100		在折纸的一声令下，我向着正确的向奔跑前进着。	1	{}			{}	{}				66301115											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301115	2102003	2	{}		100	1	「呼哧，呼哧，呼哧……」	1	{}			{}	{}				66301116											{}											{}											{}							scene/bg/bg_huanghunjiedao2.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
66301116	2102003	2	{}		100		我坐在树下，大口大口地喘着粗气。	1	{}			{}	{}				66301117											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66301117	2102003	2	{}		100		刚才的剧烈运动，明显已经让我体力透支了。	1	{}			{}	{}				66904201											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904201	2102003	2	{}		100	鸢一折纸	「 %s ，今天很开心。」	1	{}			{}	{}				66904202	2	10204			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1.2		{}			sound/role/zhezhi/ORIGAMI_05.mp3														{}	{}					{}	{}		{}		
66904202	2102003	2	{}		100	1	「那就好。」	1	{}			{}	{}				66904203		1								2	{}	1.4										{}											{}										1.2		{}																	{}	{}					{}	{}		{}		
66904203	2102003	2	{}		100		折纸温柔的声音和气息让我感到心满意足……沉重的眼睑也终于肯合上了……	1	{}			{}	{}				66904204		1								2	{}	1.4										{}											{}										1.2		{}																	{}	{}					{}	{}		{}		
66904204	2102003	2	{}		100	鸢一折纸	「谢谢你……」	1	{}			{}	{}				66904205		1								2	{}	1.4										{}											{}							scene/bg/bg_black.png			1.2	-1	{}			sound/role/zhezhi/ORIGAMI_01.mp3														{}	{}					{}	{}		{}		
66904205	2102003	2	{}		100		……	1	{}			{}	{}				66904206											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904206	2102003	2	{}		100		……	1	{}			{}	{}				66904207											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904207	2102003	2	{}		100		……	1	{}			{}	{}				66904208											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904208	2102003	2	{}		100		意识终于回到了身体里。	1	{}			{}	{}				66904209											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904209	2102003	2	{}		100		熟悉的柔软触感从四肢传来。暗淡的光芒透过眼睑，缓解了睡意。	1	{}			{}	{}				1066904210											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
1066904210	2102003		{}					1	{}			{}	{}				66904210											{}											{}											{}							scene/bg/bg_shidaowoshi.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
66904210	2102003	2	{}		100		我睁开眼，昏暗的天花板映入眼帘。	1	{}			{}	{}				66904211											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904211	2102003	2	{}		100		是我自己房间的天花板。时间已经是夜晚了。	1	{}			{}	{}				66904212											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904212	2102003	2	{}		100		我稍微起身，环顾着空荡荡的房间。但是并没有我所期待的那个身影。	1	{}			{}	{}				66904213											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904213	2102003	2	{}		100		约会好像已经结束了？	1	{}			{}	{}				66904214											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904214	2102003	2	{}		100		我再次躺下，回想着和折纸的约会。	1	{}			{}	{}				66904215											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904215	2102003	2	{}		100		有些寂寞呢……	1	{}			{}	{}				66904216											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66904216	2102003	2	{}		100		我这样想着，浓浓的睡意再次把我卷入了梦境之中。	1	{}			{}	{}															{}											{}											{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				3	{}	{}		{}		
1066400001	2102003		{}					1	{}			{}	{}				66400001											{}											{}											{}							scene/bg/bg_gongyuan.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
66400001	2102003	2	{}		100		为了避免精神上的压力，一路上并没有和折纸进行更多对话。	1	{}			{}	{}				66400002	2										{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400002	2102003	2	{}		100		很快，我们抵达了公园。	1	{}			{}	{}				66400003											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400003	2102003	2	{}		100		午前的阳光摇曳在树荫之间，在城市里少有的清爽绿意环绕着这一小片区域。	1	{}			{}	{}				66400004											{}											{}											{}										1		{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
66400004	2102003	2	{}		100	鸢一折纸	「没有其他人打扰我们， %s 。」	1	{}			{}	{}				66400005		10204			id_pose_3		id_look_3			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400005	2102003	2	{}		100	1	「是呢，包场了呢……」	1	{}			{}	{}				66400006		1			id_pose_3		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400006	2102003	2	{}		100		虽然我觉得这样更加危险。	1	{}			{}	{}				66400007											{}											{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400007	2102003	2	{}		100	1	「走了那么久，先休息一下吧。」	1	{}			{}	{}				66400008		10204			id_pose_5		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400008	2102003	2	{}		100		我指向公园入口处的长椅。	1	{}			{}	{}				66400009		1			id_pose_5		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400009	2102003	2	{}		100	鸢一折纸	「了解。」	1	{}			{}	{}				66400010		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400010	2102003	2	{}		100		我们坐下过后，虽然刻意和折纸保持了一点距离，不过她马上就靠了过来。	1	{}			{}	{}				66400011		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400011	2102003	2	{}		100		现在属于手臂贴着手臂的状态。	1	{}			{}	{}				66400012		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400012	2102003	2	{}		100		说实话有点让人感到燥热。	1	{}			{}	{}				66400013		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400013	2102003	2	{}		100	鸢一折纸	「 %s ，饿了吗？」	1	{}			{}	{}				66400014		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400014	2102003	2	{}		100	1	「说的也是呢，待会儿要去吃点什么吗？」	1	{}			{}	{}				66400015		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400015	2102003	2	{}		100		折纸摇了摇头，把一直拿着的手提袋放在双腿上，	1	{}			{}	{}				66400016		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400016	2102003	2	{}		100		然后从里面拿出一个看起来十分豪华的巨大便当盒。	1	{}			{}	{}				66400017		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400017	2102003	2	{}		100		足足有三层。	1	{}			{}	{}				66400018		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400018	2102003	2	{}		100	鸢一折纸	「我做了便当。」	1	{}			{}	{}				66400019		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400019	2102003	2	{}		100	1	「哦、哦……做这么一大份便当，肯定很辛苦吧……」	1	{}			{}	{}				66400020		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400020	2102003	2	{}		100	鸢一折纸	「没关系，为了 %s 的话，什么都能做到。」	1	{}			{}	{}				66400021		1			id_pose_4					2	{}	1.4										{}											{}										1		{}			sound/role/zhezhi/ORIGAMI_S_02.mp3														{}	{}					{}	{}		{}		
66400021	2102003	2	{}		100		折纸面无表情地说出了如此让人脸颊发烫的台词。	1	{}			{}	{}				66400022		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400022	2102003	2	{}		100	1	「专门……为我做的吗？多、多谢……」	1	{}			{}	{}				66400023		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400023	2102003	2	{}		100	鸢一折纸	「是的，为了 %s ，」	1	{}			{}	{}				66400024		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400024	2102003	2	{}		100		折纸打开了便当盒，露出了里面放着的——	1	{}			{}	{}				66400025		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400025	2102003	2	{}		100	鸢一折纸	「我特意准备了很多特别的食材。」	1	{}			{}	{}				66400026		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400026	2102003	2	{}		100		乍一看很普通，各种海鲜、水果、坚果，还有晶亮、凝固的糖作为装饰。但是……	1	{}			{}	{}				66400027		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400027	2102003	2	{}		100	1	「特别……的食材？」	1	{}			{}	{}				66400028		1			id_pose_5		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400028	2102003	2	{}		100		仔细一看，还混入了一些十分诡异的料理。	1	{}			{}	{}				66400029		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400029	2102003	2	{}		100		我咽了口口水……	1	{}			{}	{}				66400030		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400030	2102003	2	{}		100	1	「这个……应该是甲鱼吧？……」	1	{}			{}	{}				66400031		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400031	2102003	2	{}		100	鸢一折纸	「猜对了。」	1	{}			{}	{}				66400032		1			id_pose_4					2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400032	2102003	2	{}		100	1	「嚯……那这个是蟹子？……比平时见过的都大。」	1	{}			{}	{}				66400033		1								2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400033	2102003	2	{}		100	鸢一折纸	「是的，帝王蟹的蟹子。」	1	{}			{}	{}				66400034		1			id_pose_4		id_look_3			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400034	2102003	2	{}		100	1	「呃……那这个是什么，看上去像是蛇皮一样的。」	1	{}			{}	{}				66400035		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400035	2102003	2	{}		100	鸢一折纸	「南美鬣蜥蜴。」	1	{}			{}	{}				66400036		1			id_pose_4		id_look_4			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
66400036	2102003	2	{}		100	1	「很、很特别呢……这个黑色的酱汁是……」	1	{}			{}	{}				66400037		1			id_pose_4		id_look_2			2	{}	1.4										{}											{}										1		{}																	{}	{}					{}	{}		{}		
