	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
10704223	2103001	2	{}		100	四糸乃	「抱歉……我……我抽奖没有抽中。」	1	{}			{}	{}				10704224		1			id_pose_4		id_look_4	103_eff	id_sweat	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_06.mp3								1						{}	{}					{}	{}		{}		
10704224	2103001	2	{}		100	1	「没关系，因为今天销量特别好，店主答应赠送我们一个。」	1	{}			{}	{}				10704225		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10704225	2103001	2	{}		100	四糸乃	「……真的？……是真的吗？」	1	{}			{}	{}				10704226		1			id_pose_3		id_look_6	103_eff	id_sun	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_19.mp3								1						{}	{}					{}	{}		{}		
10704226	2103001	2	{}		100	1	「真的哦，不过要明天才能拿到，四糸乃要等到明天才可以哦。」	1	{}			{}	{}				10704227		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10704227	2103001	2	{}		100	四糸乃	「嗯！明天……明天就能拿到。」	1	{}			{}	{}				10704228		1			id_pose_6		id_look_7			2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10704228	2103001	2	{}		100	1	「店主说今天有复活节烟花活动，我们先去看烟花？」	1	{}			{}	{}				10704229		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10704229	2103001	2	{}		100	四糸乃	「……烟花？……什么……是烟花」	1	{}			{}	{}				10704230		1			id_pose_4		id_look_1	103_eff	id_idea	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_08.mp3								1						{}	{}					{}	{}		{}		
10704230	2103001	2	{}		100	1	「在空中绽放的，绚烂的花朵。一起去吧四糸乃，明天再来拿蛋糕。」	1	{}			{}	{}				10704231		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10704231	2103001	2	{}		100		四糸乃点点头，开心牵着我的手走出面包店。	1	{}			{}	{}				10504119		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705101	2103001	2	{}		100		一会儿回家我帮四糸乃洗干净。	1	{}			{}	{}				10705102	1	10303			id_pose_1		id_look_1			4	{}	1.2	10104								5	{}	1.2										{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10705201	2103001	2	{}		100		四糸乃像一个雪团子一样可爱。	1	{}			{}	{}				10705102	1	10303			id_pose_1		id_look_1			4	{}	1.2	10104								5	{}	1.2										{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									10	1						{}	{}					{}	{}		{}		
10705102	2103001	2	{}		100	四糸乃	「……嗯，谢谢。」	1	{}			{}	{}				10705103	2	1			id_pose_6		id_look_7	103_eff	id_sun	4	{}	1.2	1								5	{}	1.2										{}										1		{}			sound/role/sisinai/YOSHINO_26.mp3								1						{}	{}					{}	{}		{}		
10705103	2103001	2	{}		100	1	「我先帮你把脸上的面粉擦掉好不好？」	1	{}			{}	{}				10705104		1			id_pose_1					4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705104	2103001	2	{}		100	四糸乃	「……好。」	1	{}			{}	{}				10705105		1			id1_tuzi					4	{}	1.2	1								5	{}	1.2										{}										1		{}			sound/role/sisinai/YOSHINO_S_09.mp3								1						{}	{}					{}	{}		{}		
10705105	2103001	2	{}		100		我用纸巾把四糸乃脸上的面粉擦干净，水蓝的眼睛里满是信任，让人想要呵护她。	1	{}			{}	{}				10705106		1								4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705106	2103001	2	{}		100	1	「暂时这样好吗，衣服回家我帮你洗掉，脸上已经干净了。」	1	{}			{}	{}				10705107		1								4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705107	2103001	2	{}		100	鸢一折纸	「很好，之前像是裹了面粉的绿豆团子。」	1	{}			{}	{}				10705108		1								4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705108	2103001	2	{}		100	1	「绿豆团子……真是贴切。」	1	{}			{}	{}				10705109		1								4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705109	2103001	2	{}		100		四糸乃害扯着耳朵低下头。	1	{}			{}	{}				10705110		1								4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705110	2103001	2	{}		100	1	「不是……我是说粉粉的很可爱，很想吃掉的感觉。」	1	{}			{}	{}				10705111		1								4	{}	1.2	1								5	{}	1.2										{}										1		{}											1						{}	{}					{}	{}		{}		
10705111	2103001	2	{}		100	鸢一折纸	「吃掉？」	1	{}			{}	{}				10705112		10303			id_pose_1		id_look_1			2	{}	1.2	10104								1	{}	1.2	10204								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705112	2103001	2	{}		100		折纸突然拆开面粉，把自己弄得满身都是。	1	{}			{}	{}				10705113		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705113	2103001	2	{}		100	鸢一折纸	「请吃掉我吧，需要来一点奶油泡沫或者果酱吗？」	1	{}			{}	{}				10705114		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_08.mp3								1						{}	{}					{}	{}		{}		
10705114	2103001	2	{}		100	1	「我不是这个意思！不是！你先把自己擦干净！」	1	{}			{}	{}				10705115		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705115	2103001	2	{}		100	鸢一折纸	「是我不好吃吗？」	1	{}			{}	{}				10705116		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_03.mp3								1						{}	{}					{}	{}		{}		
10705116	2103001	2	{}		100	1	「都说了不是这个意思了！你快整理干净。」	1	{}			{}	{}				10705117		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705117	2103001	2	{}		100		四糸乃甩了甩头发上残留的面粉，嘟着嘴巴小声道谢。	1	{}			{}	{}				10705118		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705118	2103001	2	{}		100	四糸乃	「谢……谢。」	1	{}			{}	{}				10705119		1			id_pose_6		id_look_1	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_26.mp3								1						{}	{}					{}	{}		{}		
10705119	2103001	2	{}		100	1	「不用谢，作为四糸乃的专属英雄，我愿意随时提供服务！」	1	{}			{}	{}				10705120		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705120	2103001	2	{}		100	四糸乃	「专属？……专属的英雄？」	1	{}			{}	{}				10705121		1			id_pose_3		id_look_6	103_eff	id_surprise	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705121	2103001	2	{}		100	1	「嗯，拯救四糸乃，保护四糸乃，还要让四糸乃开心就是专属英雄的使命。」	1	{}			{}	{}				10705122		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10705122	2103001	2	{}		100	四糸乃	「英雄……能够一直……一直做我的专属英雄吗？」	1	{}			{}	{}				10705123		1			id_pose_4		id_look_1			2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_21.mp3								1						{}	{}					{}	{}		{}		
10705123	2103001	2	{}		100	1	「那是当然啦，我会永远做四糸乃的专属英雄。」	1	{}			{}	{}				10504219		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801101	2103001	2	{}		100	1	绿色的彩蛋吧	1	{}			{}	{}				10801102	1	10303			id_pose_1		id_look_1			2	{}	1.2	10104			id_pose_8		id_look_3			1	{}	1.2	10204			id_pose_5		id_look_2			3	{}	1.2						scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									10	1						{}	{}					{}	{}		{}		
10801201	2103001	2	{}		100	1	金色的彩蛋吧	1	{}			{}	{}				10801202	1	10303			id_pose_1		id_look_1			2	{}	1.2	10104			id_pose_8		id_look_3			1	{}	1.2	10204			id_pose_5		id_look_2			3	{}	1.2						scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10801301	2103001	2	{}		100	1	粉色的彩蛋吧	1	{}			{}	{}				10801302	1	10303			id_pose_1		id_look_1			2	{}	1.2	10104			id_pose_8		id_look_3			1	{}	1.2	10204			id_pose_5		id_look_2			3	{}	1.2						scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10801102	2103001	2	{}		100	夜刀神十香	「中奖了！！！真是太厉害了！」	1	{}			{}	{}				10801103		1								2	{}	1.2	1			id_pose_8		id_look_4			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_13.mp3								1						{}	{}					{}	{}		{}		
10801103	2103001	2	{}		100	鸢一折纸	「抓住了33.333%的机会。」	1	{}			{}	{}				10801104		1								2	{}	1.2	1								1	{}	1.2	1			id_pose_5		id_look_4			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_07.mp3								1						{}	{}					{}	{}		{}		
10801104	2103001	2	{}		100	四糸乃	「抽……抽中了，好厉害。」	1	{}			{}	{}				10801105		1			id_pose_4		id_look_1	103_eff	id_sun	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_09.mp3								1						{}	{}					{}	{}		{}		
10801105	2103001	2	{}		100	1	「看来今天运气不错，四糸乃，这是你的阿弗洛狄特的宠物兔蛋糕。」	1	{}			{}	{}				1010801106		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
1010801106	2103001		{}					1	{}			{}	{}				10801106											{}											{}											{}							scene/bg/bg_mianbaodian.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
10801106	2103001	2	{}		100	四糸乃	「我……我想把它……想把它送给你。」	1	{}			{}	{}				10801107		1			id_pose_6		id_look_7	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_02.mp3				date_cg_16	4									{}	{}					{}	{}		{}		
10801107	2103001	2	{}		100	1	「给我？」	1	{}			{}	{}				10801108		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10801108	2103001	2	{}		100	四糸乃	「阿弗洛狄特……兔子蛋糕有爱神的祝福。」	1	{}			{}	{}				10801109		1			id_pose_3		id_look_6	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_08.mp3														{}	{}					{}	{}		{}		
10801109	2103001	2	{}		100		四糸乃说着低下头。	1	{}			{}	{}				10801110		1			id_pose_1					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10801110	2103001	2	{}		100	四糸奈	『啊，我来说吧，四糸乃想把爱神的祝福送给你，希望你能得到“复苏和新生”的力量。』	1	{}			{}	{}				10801111		1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINON_S_14.mp3														{}	{}					{}	{}		{}		
10801111	2103001	2	{}		100	四糸乃	「是……我希望你……能成为被……被爱神祝福的人。」	1	{}			{}	{}				10801112		1			id_pose_1		id_look_2	103_eff	id_sun	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_09.mp3														{}	{}					{}	{}		{}		
10801112	2103001	2	{}		100	1	「啊，谢谢你，四糸乃，原来这么努力想要赢得蛋糕是为了我……我一定是被爱神眷顾的人。」	1	{}			{}	{}				10801113		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10801113	2103001	2	{}		100		半蹲摸摸四糸乃的头。	1	{}			{}	{}				10801114		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10801114	2103001	2	{}		100	四糸乃	「希望兔子……兔子蛋糕保护你。」	1	{}			{}	{}				10801115		1			id_pose_4		id_look_4	103_eff	id_surprise	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_01.mp3														{}	{}					{}	{}		{}		
10801115	2103001	2	{}		100	1	「嗯，兔子保护我，我保护四糸乃，约定好的。爱神赐予我爱的力量，我也会用它来爱四糸乃。」	1	{}			{}	{}				10801116		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10801116	2103001	2	{}		100	四糸乃	「谢谢……真的非常……」	1	{}			{}	{}				10801117		1			id_pose_6		id_look_1	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_26.mp3														{}	{}					{}	{}		{}		
10801117	2103001	2	{}		100	1	「我会像兔子一样保护你，永远做你的英雄」	1	{}			{}	{}				10801118		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10801118	2103001	2	{}		100		我许下诺言，在四糸乃额头落下一个吻。	1	{}			{}	{}						1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5},{"id":540009,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				1	{}	{}		{}		
10801202	2103001	2	{}		100	鸢一折纸	「看来我们是66.666%。」	1	{}			{}	{}				10801203		1								2	{}	1.2	1								1	{}	1.2	1			id_pose_3		id_look_1			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_02.mp3								1						{}	{}					{}	{}		{}		
10801203	2103001	2	{}		100	夜刀神十香	「太遗憾了，大家辛苦了好久，结果没抽中。」	1	{}			{}	{}				10801204		1								2	{}	1.2	1			id_pose_8		id_look_9			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_17.mp3								1						{}	{}					{}	{}		{}		
10801204	2103001	2	{}		100	1	「抱歉，都是我的错，四糸乃抱歉。」	1	{}			{}	{}				10801205		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801205	2103001	2	{}		100	四糸乃	「没……没关系。是我……今天给大家添麻烦了。」	1	{}			{}	{}				10801206		1			id_pose_2		id_look_3	103_eff	id_sweat	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_13.mp3								1						{}	{}					{}	{}		{}		
10801206	2103001	2	{}		100		四糸乃低着头，委屈得有些抽噎。	1	{}			{}	{}				10801207		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801207	2103001	2	{}		100	1	「啊，不过我们进入前三了，能得到一个兔子金蛋。」	1	{}			{}	{}				10801208		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801208	2103001	2	{}		100	四糸乃	「真的吗？」	1	{}			{}	{}				10801209		1			id_pose_3		id_look_6	103_eff	id_surprise	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_04.mp3								1						{}	{}					{}	{}		{}		
10801209	2103001	2	{}		100	1	「嗯嗯，你看，复活节限定金蛋，只有四糸乃能拥有。」	1	{}			{}	{}				10801210		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801210	2103001	2	{}		100	四糸乃	「谢谢！」	1	{}			{}	{}				10801211		1			id_pose_6		id_look_1	103_eff	id_sun	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_26.mp3								1						{}	{}					{}	{}		{}		
10801211	2103001	2	{}		100		四糸乃抬起头，郑重接过金蛋，仔细端详。	1	{}			{}	{}				10801212		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801212	2103001	2	{}		100	1	「好看吗？」	1	{}			{}	{}				10801213		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801213	2103001	2	{}		100	四糸乃	「非常……非常的美丽。」	1	{}			{}	{}				10801214		1			id_pose_6		id_look_7	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_21.mp3								1						{}	{}					{}	{}		{}		
10801214	2103001	2	{}		100	1	「喜欢吗？」	1	{}			{}	{}				10801215		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801215	2103001	2	{}		100	四糸乃	「喜……喜欢。」	1	{}			{}	{}				10801216		1			id_pose_4		id_look_1	103_eff	id_sun	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_09.mp3								1						{}	{}					{}	{}		{}		
10801216	2103001	2	{}		100	1	「能喜欢就太好了！快看！外面开始放烟火了。」	1	{}			{}	{}				10801217		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801217	2103001	2	{}		100	夜刀神十香	「真的！好漂亮好绚烂啊！」	1	{}			{}	{}				10801218		1								2	{}	1.2	1			id_pose_8		id_look_4			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_13.mp3								1						{}	{}					{}	{}		{}		
10801218	2103001	2	{}		100	鸢一折纸	「像是炸弹爆炸一样。」	1	{}			{}	{}				10801219		1								2	{}	1.2	1								1	{}	1.2	1			id_pose_5		id_look_4			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_01.mp3								1						{}	{}					{}	{}		{}		
10801219	2103001	2	{}		100	1	「那只是普通节日烟火啦……」	1	{}			{}	{}				10801220		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801220	2103001	2	{}		100	四糸乃	「烟火……」	1	{}			{}	{}				10801221		1			id_pose_4		id_look_1	103_eff	id_surprise	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801221	2103001	2	{}		100	1	「四糸乃，我们一起出去看烟火吧，带上我们做的面包吃。」	1	{}			{}	{}				10801222		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801222	2103001	2	{}		100	四糸乃	「嗯！」	1	{}			{}	{}				10504120		1			id_pose_2		id_look_3	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801302	2103001	2	{}		100	鸢一折纸	「失败了。」	1	{}			{}	{}				10801303		1								2	{}	1.2	1								1	{}	1.2	1			id_pose_3		id_look_1			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_02.mp3								1						{}	{}					{}	{}		{}		
10801303	2103001	2	{}		100	夜刀神十香	「有些遗憾呢。」	1	{}			{}	{}				10801304		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_17.mp3								1						{}	{}					{}	{}		{}		
10801304	2103001	2	{}		100	1	「抱歉，都是我的错，四糸乃抱歉。」	1	{}			{}	{}				10801305		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801305	2103001	2	{}		100		四糸乃摇摇头拉着兔子耳朵	1	{}			{}	{}				10801306		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801306	2103001	2	{}		100	四糸乃	「能……能和大家一起做面包，很……开心。」	1	{}			{}	{}				10801307		1			id_pose_6		id_look_7	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_21.mp3								1						{}	{}					{}	{}		{}		
10801307	2103001	2	{}		100	1	「过程是很有趣啦，可惜……都怪我没抽中。」	1	{}			{}	{}				10801308		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801308	2103001	2	{}		100	四糸乃	「……不，不是……不是你的错。」	1	{}			{}	{}				10801309		1			id_pose_2		id_look_3	103_eff	id_surprise	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801309	2103001	2	{}		100	鸢一折纸	「你们看，彩蛋里有一个纸条。」	1	{}			{}	{}				10801310		1								2	{}	1.2	1								1	{}	1.2	1			id_pose_4		id_look_3			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_04.mp3								1						{}	{}					{}	{}		{}		
10801310	2103001	2	{}		100	夜刀神十香	「什么？什么？我来看！」	1	{}			{}	{}				10801311		1								2	{}	1.2	1			id_pose_8		id_look_9			1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801311	2103001	2	{}		100		十香迅速在彩蛋碎片中抽出一张金色的小纸条。	1	{}			{}	{}				10801312		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801312	2103001	2	{}		100	1	「上面写了什么？」	1	{}			{}	{}				10801313		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801313	2103001	2	{}		100	夜刀神十香	「礼品卡：24寸复活节蛋糕限定定制。」	1	{}			{}	{}				10801314		1								2	{}	1.2	1			id_pose_8		id_look_3			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_13.mp3								1						{}	{}					{}	{}		{}		
10801314	2103001	2	{}		100	1	「哎？这么说我们可以定做一个复活节兔子蛋糕了？」	1	{}			{}	{}				10801315		1			id_pose_1					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801315	2103001	2	{}		100	四糸奈	『你真是个幸运的色鬼啊！』	1	{}			{}	{}				10801316		1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINON_S_05.mp3								1						{}	{}					{}	{}		{}		
10801316	2103001	2	{}		100	夜刀神十香	「运气真好！」	1	{}			{}	{}				10801317		1								2	{}	1.2	1			id_pose_8		id_look_3			1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801317	2103001	2	{}		100	鸢一折纸	「非常厉害。」	1	{}			{}	{}				10801318		1								2	{}	1.2	1								1	{}	1.2	1			id_pose_5		id_look_4			3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801318	2103001	2	{}		100	1	「我们去定做蛋糕吧，四糸奈，选一个你喜欢的图案。」	1	{}			{}	{}				10801319		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10801319	2103001	2	{}		100	四糸乃	「嗯！」	1	{}			{}	{}				10701219		1			id_pose_6		id_look_7	103_eff	id_heart	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
1025100001	2103002		{}					1	{}			{}	{}				25100001	4										{}											{}											{}							scene/bg/bg_keting.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
25100001	2103002	2	{}		100		市里最繁华的商业区近日开业，浩浩荡荡的宣传持续了一周。	1	{}			{}	{}				25100002											{}											{}	1.2										{}	1.2									1		{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
25100002	2103002	2	{}		100		本想终于有些空闲时间，能够过一会儿安静的生活……	1	{}			{}	{}				25100003											{}											{}	1.2										{}	1.2									1		{}																	{}	{}					{}	{}		{}		
25100003	2103002	2	{}		100	五河琴里	「可怜的蠕虫，又躲在家里准备偷懒么？」	1	{}			{}	{}				25100004											{}											{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua					1		{}			sound/role/qinli/KOTORI_S_24.mp3														{}	{}					{}	{}		{}		
25100004	2103002	2	{}		100	1	「今天可是周末啊！让我再睡10分钟……不……5分钟！」	1	{}			{}	{}				25100005											{}											{}	1.2										{}	1.2			1	1					1		{}																	{}	{}					{}	{}		{}		
25100005	2103002	2	{}		100		我一脸绝望做出毫无意义的抵抗。	1	{}			{}	{}				25100006											{}											{}	1.2										{}	1.2			1	1					1		{}																	{}	{}					{}	{}		{}		
25100006	2103002	2	{}		100	五河琴里	「哼哼！真的不愿起床？」	1	{}			{}	{}				1025100007											{}											{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua					1		{}			sound/role/qinli/KOTORI_S_20.mp3														{}	{}					{}	{}		{}		
1025100007	2103002		{}					1	{}			{}	{}				25100007											{}											{}											{}							scene/bg/bg_black.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
25100007	2103002	2	{}		100		……	1	{}			{}	{}				25100008											{}											{}	1.2										{}	1.2			1	1					1		{}																	{}	{}					{}	{}		{}		
25100008	2103002	2	{}		100		……	1	{}			{}	{}				25100009											{}											{}	1.2										{}	1.2									1		{}																	{}	{}					{}	{}		{}		
