	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
65706111	2105001	2	{}		100	五河琴里	「啊？」	1	{}			{}	{}				65704207		1			id_pose_7		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706202	2105001	2	{}		100	村雨令音	「已在面包店范围内完成部署。」	1	{}			{}	{}				65706203	7	1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65706203	2105001	2	{}		100	1	「……不用这么紧张。」	1	{}			{}	{}				65706204		1								2	{}	1.5										{}											{}				1	1					1		{}																	{}	{}					{}	{}		{}		
65706204	2105001	2	{}		100	1	「只是我和琴里的约会而已啦。」	1	{}			{}	{}				65706205		1								2	{}	1.5										{}											{}				1	1					1		{}																	{}	{}					{}	{}		{}		
65706205	2105001	2	{}		100	村雨令音	「都是成员自愿参与的。」	1	{}			{}	{}				65706206		1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65706206	2105001	2	{}		100	1	「你们只是想围观我们约会吧……」	1	{}			{}	{}				65706207		1								2	{}	1.5										{}											{}				1	1					1		{}																	{}	{}					{}	{}		{}		
65706207	2105001	2	{}		100		我咳嗽两声，用低沉的声音抱怨。	1	{}			{}	{}				65706208	2	10504								2	{}	1.5										{}											{}				1	1					1		{}																	{}	{}					{}	{}		{}		
65706208	2105001	2	{}		100	1	「琴里……哥哥有什么做得不好的地方吗？」	1	{}			{}	{}				65706209		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706209	2105001	2	{}		100	五河琴里	「啊？」	1	{}			{}	{}				65706210		1			id_pose_5		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706210	2105001	2	{}		100	1	「最近……琴里都不理我。」	1	{}			{}	{}				65706211		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706211	2105001	2	{}		100	五河琴里	「工作忙。」	1	{}			{}	{}				65706212		1			id_pose_6		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706212	2105001	2	{}		100		我用头撞击面包店的桌子。	1	{}			{}	{}				65706213		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706213	2105001	2	{}		100	1	「妹妹不爱我了，我要怎么办啊啊啊啊啊？」	1	{}			{}	{}				65706214		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706214	2105001	2	{}		100	五河琴里	「小声一点，很多人看向这边了。」	1	{}			{}	{}				65706215		1			id_pose_13		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706215	2105001	2	{}		100	五河琴里	「喂喂！别撞桌子啊。」	1	{}			{}	{}				65706216		1			id_pose_13		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706216	2105001	2	{}		100	五河琴里	「知道了，以后会抽时间陪你的。」	1	{}			{}	{}				65706217		1			id_pose_13		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706217	2105001	2	{}		100		我停止了撞击，抬头看向琴里。	1	{}			{}	{}				65706218		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706218	2105001	2	{}		100	1	「哎？真的吗？」	1	{}			{}	{}				65706219		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706219	2105001	2	{}		100	五河琴里	「不过要先忙完最近几天！这个不能商量。」	1	{}			{}	{}				65706220		1			id_pose_13		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706220	2105001	2	{}		100	1	「最近？好吧。忙完我带你去吃儿童套装。」	1	{}			{}	{}				65706221		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706221	2105001	2	{}		100	五河琴里	「哼，勉强答应你好了。」	1	{}			{}	{}				65706222		1			id_pose_13		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65706222	2105001	2	{}		100		琴里扬起头，嘴角露出一丝笑意。	1	{}			{}	{}				65703123		1			id_pose_13		id_look_4			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65707102	2105001	2	{}		100	1	「我不在真那身边，真那要自己照顾自己哦。」	1	{}			{}	{}				65707103	2	10504								4	{}	1.06	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707103	2105001	2	{}		100	崇宫真那	「是，哥哥！」	1	{}			{}	{}				65707104		1			id_pose_9		id_look_2			4	{}	1.05	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707104	2105001	2	{}		100		真那激动得像一只小兔子，不停晃头。	1	{}			{}	{}				65707105		1								4	{}	1.04	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707105	2105001	2	{}		100		琴里却很不开心，用低沉的话询问我。	1	{}			{}	{}				65707106		1								4	{}	1.03	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707106	2105001	2	{}		100	五河琴里	「哎？这么关心亲生妹妹，要不要把她接回家啊？」	1	{}			{}	{}				65707107		1			id_pose_12		id_look_4			4	{}	1.15	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707107	2105001	2	{}		100	1	「可以吗？」	1	{}			{}	{}				65707108		1								4	{}	1.15	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707108	2105001	2	{}		100	五河琴里	「当然不可以！你还当真了吗！？」	1	{}			{}	{}				65707109		1			id_pose_9		id_look_10			4	{}	1.22	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707109	2105001	2	{}		100		琴里眉毛高高地扬了起来。	1	{}			{}	{}				65707110		1								4	{}	1.22	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707110	2105001	2	{}		100	1	「我开玩笑的……我还是喜欢和琴里住在一起。」	1	{}			{}	{}				65707111		1								4	{}	1.22	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707111	2105001	2	{}		100	崇宫真那	「哥哥，我们迟早会在一起的。我们是一家人嘛。」	1	{}			{}	{}				65707112		1			id_pose_9		id_look_1			4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707112	2105001	2	{}		100		我低头看着真那，尴尬地搔了搔脸。	1	{}			{}	{}				65707113		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707113	2105001	2	{}		100	村雨令音	「%s，注意，琴里的心情值下降很快。」	1	{}			{}	{}				65707114		1								4	{}	1.1	1								5	{}	1.1										{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65707114	2105001	2	{}		100	五河琴里	「%s选的妹妹是我哦！」	1	{}			{}	{}				65707115		1			id_pose_13		id_look_10			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707115	2105001	2	{}		100	崇宫真那	「义妹还是比不上亲生妹妹的强大血缘啊。」	1	{}			{}	{}				65707116		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707116	2105001	2	{}		100	1	「你们先别吵了……我……」	1	{}			{}	{}				65707117		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707117	2105001	2	{}		100		我试图阻止他们争吵，但是无济于事。	1	{}			{}	{}				65707118		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707118	2105001	2	{}		100	五河琴里	「%s！如果要选一个妹妹，你选谁？」	1	{}			{}	{}				65707119		1			id_pose_13		id_look_1			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707119	2105001	2	{}		100	1	「这要怎么选啊？你们都是我的妹妹啊！」	1	{}			{}	{}				65707120		1								4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707120	2105001	2	{}		100	五河琴里	「别愣着了，今天就做一个抉择吧！」	1	{}			{}	{}				65707121		1			id_pose_13		id_look_10			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707121	2105001	2	{}		100		亲生妹妹和义妹……哪边都不可能舍弃的吧！	1	{}			{}	{}				65707122		1								4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707122	2105001	2	{}		100		因为我没有及时做出选择，琴里生气离开了。	1	{}			{}	{}														4	{}	1	1								5	{}	1										{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}				4	{}	{}		{}		
65707202	2105001	2	{}		100	1	「上次真那救我，还没来得及感谢你。」	1	{}			{}	{}				65707203		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707203	2105001	2	{}		100	崇宫真那	「不用谢哦，拯救哥哥是妹妹应该做的！」	1	{}			{}	{}				65707204		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707204	2105001	2	{}		100	1	「最近……琴里和真那都很忙吧……」	1	{}			{}	{}				65707205		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707205	2105001	2	{}		100	1	「因为我的事情？」	1	{}			{}	{}				65707206		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707206	2105001	2	{}		100	五河琴里	「是因为[精灵]的事情，不过多多少少和你也有关系。」	1	{}			{}	{}				65707207		1			id_pose_2		id_look_11			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707207	2105001	2	{}		100	五河琴里	「你不用在意。」	1	{}			{}	{}				65707208		1								4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707208	2105001	2	{}		100		我心里有些愧疚。	1	{}			{}	{}				65707209		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707209	2105001	2	{}		100		每到关键时刻琴里和真那都会义无反顾地救我。	1	{}			{}	{}				65707210		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707210	2105001	2	{}		100		我作为哥哥，却没能好好保护两个妹妹。	1	{}			{}	{}				65707211		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707211	2105001	2	{}		100		甚至对她们的工作知之甚少。	1	{}			{}	{}				65707212		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707212	2105001	2	{}		100	1	「决定了！我的妹妹们~」	1	{}			{}	{}				65707213		1			id_pose_1		id_look_1			4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707213	2105001	2	{}		100	1	「我会努力改变这个世界的。」	1	{}			{}	{}				65707214		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707214	2105001	2	{}		100	1	「只要我足够强大，你们的工作也会轻松很多吧。」	1	{}			{}	{}				65707215		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707215	2105001	2	{}		100	五河琴里	「你别擅自做危险的事情，我就很满足了。」	1	{}			{}	{}				65707216		1			id_pose_1		id_look_4			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707216	2105001	2	{}		100	崇宫真那	「哥哥的安全是最重要的，战斗就交给真那吧！」	1	{}			{}	{}				65707217		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65707217	2105001	2	{}		100	1	「为了我的妹妹，我会努力改变这个世界的。」	1	{}			{}	{}				65707218		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707218	2105001	2	{}		100	五河琴里	「什么嘛，突然就像吃了兴奋剂一样。」	1	{}			{}	{}				65707219		1			id_pose_3		id_look_5			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707219	2105001	2	{}		100	1	「我是认真的哦，为了琴里和真那……」	1	{}			{}	{}				65707220		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707220	2105001	2	{}		100	1	「我会努力让这个世界变得更好！」	1	{}			{}	{}				65707221		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707221	2105001	2	{}		100	五河琴里	「有趣，让我看看你能做到什么程度吧。」	1	{}			{}	{}				65707222		1			id_pose_3		id_look_4			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65707222	2105001	2	{}		100		为了妹妹，我一定会努力让这个世界变得更和平。	1	{}			{}	{}					2	10504			id_pose_3		id_look_4			4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}				2	{}	{}		{}		
65708202	2105001	2	{}		100	五河琴里	「哼~不和小孩子计较。」	1	{}			{}	{}				65708203	7	10504			id_pose_5		id_look_9			4	{}	1.12	10604			idle					5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708203	2105001	2	{}		100	崇宫真那	「你不也是小孩子么？」	1	{}			{}	{}				65708204		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65708204	2105001	2	{}		100	五河琴里	「我和喜欢粘着哥哥的小屁孩是不一样的。」	1	{}			{}	{}				65708205		1			id_pose_6		id_look_4			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708205	2105001	2	{}		100	崇宫真那	「喜欢自己的哥哥有错吗？」	1	{}			{}	{}				65708206		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65708206	2105001	2	{}		100	五河琴里	「都说过了，亲生妹妹是不能结婚的。」	1	{}			{}	{}				65708207		1			id_pose_13		id_look_10			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708207	2105001	2	{}		100	五河琴里	「你还是趁早死了这条心吧。」	1	{}			{}	{}				65708208		1			id_pose_2		id_look_4			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708208	2105001	2	{}		100	崇宫真那	「什么！你是想一个人独占我的哥哥吗？」	1	{}			{}	{}				65708209		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65708209	2105001	2	{}		100	五河琴里	「%s是我的哥哥才对！」	1	{}			{}	{}				65708210		1			id_pose_13		id_look_1			4	{}	1.12	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708210	2105001	2	{}		100	崇宫真那	「你不过是义妹而已啊。」	1	{}			{}	{}				65708211		1								4	{}	1.1	1								5	{}	1.12										{}										1		{}																	{}	{}					{}	{}		{}		
65708211	2105001	2	{}		100		琴里和真那争吵得非常激烈。	1	{}			{}	{}				65708212		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708212	2105001	2	{}		100		悲惨的我被夹在两个妹妹中间……	1	{}			{}	{}				65708213		1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
65708213	2105001	2	{}		100		妹妹之间的争斗太可怕了！	1	{}			{}	{}						1								4	{}	1.1	1								5	{}	1.1										{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}				4	{}	{}		{}		
65801102	2105001	2	{}		100		琴里放下了手里的冰淇淋，尴尬地转过头。	1	{}			{}	{}				65801103	2	10504			id_pose_10		id_look_11			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801103	2105001	2	{}		100	1	「这样……没法见人了。」	1	{}			{}	{}				65801104		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801104	2105001	2	{}		100		琴里红着脸拿出手机让下属给我送裤子。	1	{}			{}	{}				65801105		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801105	2105001	2	{}		100	五河琴里	「喂？令音，快给%s送一条裤子过来。」	1	{}			{}	{}				65801106		1			id_pose_11		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801106	2105001	2	{}		100	村雨令音	「是，司令。」	1	{}			{}	{}				65801107		1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65801107	2105001	2	{}		100	神无月恭平	「天啦！%s君果然对司令下手了吗？」	1	{}			{}	{}				65801108		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801108	2105001	2	{}		100	五河琴里	「你闭嘴！我不是把你扔下飞船了吗？」	1	{}			{}	{}				65801109		1			id_pose_11		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801109	2105001	2	{}		100	1	「算了吧琴里，我们稍等一会儿好了。」	1	{}			{}	{}				65801110		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801110	2105001	2	{}		100	五河琴里	「是我搞砸了。」	1	{}			{}	{}				65801111		1			id_pose_10		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801111	2105001	2	{}		100	1	「没关系哦，这种小事不用放在心上啦。」	1	{}			{}	{}				65801112		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801112	2105001	2	{}		100		琴里不敢再看那个冰淇淋球，红着脸递给我一张纸巾。	1	{}			{}	{}				65801113		1			id_pose_10		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801113	2105001	2	{}		100	1	「啊，谢谢。」	1	{}			{}	{}				65801114		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801114	2105001	2	{}		100		害羞的黑发带琴里我还是第一次见到。	1	{}			{}	{}				65801115		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65801115	2105001	2	{}		100		无论怎么样，我的妹妹都是这么可爱啊。	1	{}			{}	{}						1								2	{}	1.5										{}											{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20},{"id":540020,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}				5	{}	{}		{}		
1071101001	2105002		{}					1	{}			{}	{}				71101001	4										{}											{}											{}							scene/bg/bg_keting.png				-1	{}																	{}	{}					{}	{}		{}		
71101001	2105002	2	{}		100	1	「琴里，都要中午了！不要睡了！」	1	{}			{}	{}				71101002											{}											{}	1										{}										1		{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
71101002	2105002	2	{}		100		这是我第七次在沙发上叫她起床。	1	{}			{}	{}				71101003											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101003	2105002	2	{}		100	五河琴里	「……笨蛋 %s ，不要来打扰我。」	1	{}			{}	{}				71101004											{}											{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_12.mp3														{}	{}					{}	{}		{}		
71101004	2105002	2	{}		100		她敷衍地回复着我，一点想要起来的意愿都没有。	1	{}			{}	{}				71101005											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101005	2105002	2	{}		100	1	「可恶，既然如此，只好这样了吗。」	1	{}			{}	{}				71101006											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101006	2105002	2	{}		100		我蹑手蹑脚地走到她面前，然后，捏住了她的鼻子。	1	{}			{}	{}				71101007											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101007	2105002	2	{}		100	五河琴里	「不能……不能呼吸，呜哇！」	1	{}			{}	{}				71101008		10504			id_pose_4		id_look_10	103_eff	id_angry	2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101008	2105002	2	{}		100		她终于从缺氧的不适中醒转过来，我适时地松开了手。	1	{}			{}	{}				71101009		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101009	2105002	2	{}		100	五河琴里	「蠢货，竟敢愚弄我！」	1	{}			{}	{}				71101010		1			id_pose_5		id_look_9			2	{}	1										{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_15.mp3														{}	{}					{}	{}		{}		
71101010	2105002	2	{}		100		琴里拿起枕头开始追杀我，狭小的卧室我很快被逼到了角落。	1	{}			{}	{}				71101011		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101011	2105002	2	{}		100	1	「请等一下！」	1	{}			{}	{}				71101012		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71101012	2105002	2	{}		100		看着一顿暴打在所难免，我的求生欲开始蠢蠢欲动。	1	{}			{}	{}				71201101-71201201-71201301	5	1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201101	2105002	2	{}		100		「给……给我一个解释的机会」	1	{}			{}	{}				71201102	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_keting.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
71201201	2105002	2	{}		100		「再过几天可是女儿节了」	1	{}			{}	{}				71201102	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_keting.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
71201301	2105002	2	{}		100		「塔罗牌说，今天会有好事发生」	1	{}			{}	{}				71201102	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_keting.png			1	-1	{}	sound/bgm/date_001.mp3																{}	{}					{}	{}		{}		
71201102	2105002	2	{}		100		她拿着枕头的手臂垂了下来，我则趁机走出了房间。	1	{}			{}	{}				71201103	2	1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201103	2105002	2	{}		100	五河琴里	「所以， %s 大清早在嚷嚷什么？」	1	{}			{}	{}				71201104		1			id_pose_9		id_look_10	103_eff	id_angry	2	{}	1.2										{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_17.mp3														{}	{}					{}	{}		{}		
71201104	2105002	2	{}		100		琴里踱步跟了出来，歪着头露出小恶魔般的笑容。	1	{}			{}	{}				71201105		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201105	2105002	2	{}		100	1	「女儿节快到了，该出门准备一下了~」	1	{}			{}	{}				71201106		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201106	2105002	2	{}		100		眼看着局势渐渐回到掌控，我暗自松了口气。	1	{}			{}	{}				71201107		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201107	2105002	2	{}		100	五河琴里	「这样的吗，那就……」	1	{}			{}	{}				71201108		1			id_pose_7		id_look_4			2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201108	2105002	2	{}		100		猝不及防，刚刚还在她手中的枕头飞到了我脸上。	1	{}			{}	{}				71201109		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201109	2105002	2	{}		100	1	「还真是记仇呢……」	1	{}			{}	{}				71201110		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201110	2105002	2	{}		100		我捂着脸，面带想惹又惹不起的表情	1	{}			{}	{}				71201111		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201111	2105002	2	{}		100	五河琴里	「嘿嘿嘿~大仇已报！」	1	{}			{}	{}				71201112		1						103_eff	id_gas	2	{}	1.2										{}	1										{}										1		{}	sound/bgm/date_002.mp3		sound/role/qinli/KOTORI_S_24.mp3														{}	{}					{}	{}		{}		
71201112	2105002	2	{}		100		「笨蛋 %s ，等我收拾一下，我们就出门吧！」	1	{}			{}	{}				71201113		1			id_pose_11		id_look_5			2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201113	2105002	2	{}		100		她雀跃着回到了房间，很快房间传来换衣服的声音。	1	{}			{}	{}				71201114		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201114	2105002	2	{}		100	五河琴里	「说起来，今天要去什么地方？」	1	{}			{}	{}				71201115		1			id_pose_12		id_look_9			2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201115	2105002	2	{}		100		不久后，她含着棒棒糖走出房间，含糊不清地问我。	1	{}			{}	{}				71201116		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201116	2105002	2	{}		100	1	「嗯……商业街怎么样？」	1	{}			{}	{}				71201117		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71201117	2105002	2	{}		100		我思考了一下，适合约会的地方也就只有这里了吧。	1	{}			{}	{}				71301101-71301201-71301301	5	1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71301101	2105002	2	{}		100		「新开的玩偶店如何」	1	{}			{}	{}				71301302	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_keting.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
71301201	2105002	2	{}		100		「果然应该是玩偶店吗」	1	{}			{}	{}				71301302	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_keting.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
71301301	2105002	2	{}		100		「玩偶店很适合琴里哦」	1	{}			{}	{}				71301302	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_keting.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
